"V1","V2","V3","V4","V5","V6"
0.968273565741047,0.911503875047157,0.940643975976437,0.730915355587117,0.714437483933173,0.943865131511493
0.967927814468805,0.744751961683433,0.980583389026914,0.691098117627618,0.767041668409956,0.950676942416666
0.974553926917988,0.621134759680485,0.954644704879078,0.721324661609433,0.707540763230804,0.944877446490837
0.979524375885074,0.94283722496073,0.95982300900269,0.709478572234793,0.751325258998143,0.835673577351041
0.977029517349666,0.143006256563024,0.973057846403904,0.734516231800343,0.80598282852258,0.953448313022894
0.948649263372255,0.977575668866722,0.981828191910673,0.701510884260162,0.69521729179103,0.836257433809178
0.973507269792073,0.968610512833944,0.973602691470812,0.691709744030438,0.776833716175777,0.958799111481026
0.974059863512339,0.98380517374161,0.968379035208402,0.6587131007685,0.720442460949785,0.894841119362226
0.942415404994847,0.969303419412496,0.973383665902653,0.675738074036646,0.754916398870197,0.91422939404414
0.904701861544438,0.96052221699266,0.971908537436213,0.731279606243595,0.8530032941285,0.976424868240572
0.95623201999351,0.977790549305883,0.953568916526885,0.653636651240613,0.896608654225453,0.908508567019922
0.977479025985601,0.97344649016524,0.963355056423878,0.689908036003753,0.855807090968048,0.947551145119636
0.959870049458867,0.918346221272922,0.981014983272365,0.560396209640131,0.759256679622743,0.755567509588217
0.93678873037136,0.954349061681891,0.972170686449867,0.59194937154648,0.654396367367089,0.903891929175519
0.975428545642179,0.938675459196298,0.970392829184699,0.659072706979106,0.733829331565962,0.948699028365455
0.967495137959817,0.9622776610369,0.959128714815526,0.613052709736756,0.82957753725814,0.807284736381341
0.982871025311197,0.983908060931873,0.978377949963739,0.650016636424127,0.834248622352542,0.781092995248535
0.949182910324724,0.925585269698212,0.973162000474622,0.741216796386981,0.798922096680748,0.827286795159722
0.975610346748538,0.968597310856397,0.985965798570503,0.687369563341479,0.866708524723363,0.871284158021628
0.969939548581183,0.959437105652198,0.983964742391378,0.637948225506583,0.761374035082522,0.935605403241637
0.979781678681795,0.641155392918578,0.835802426132778,0.809105085533296,0.798643216847387,0.447692784680033
0.970847481797623,0.949474413944977,0.970810490043405,0.751322967768348,0.796526105481309,0.852046213092566
0.986579126632555,0.932678772238711,0.970470527669003,0.687843334853515,0.784266506541652,0.889336961205853
0.97641485862934,0.780333835357208,0.887825902890204,0.664042256386812,0.788997220432654,0.425905583812804
