"V1","V2","V3","V4","V5","V6"
0.932099572661161,0.859107146631517,0.889745741505734,0.229115389032071,0.476253940940821,0.522381139498973
0.943932605044329,0.762079253517705,0.726024315861917,0.32473200423705,0.489811845942825,0.457417249986911
0.971669573818274,0.510577349182997,0.562712205222234,0.364380366810889,0.484263150806512,0.52196239274292
0.871662242610084,0.739501205362313,0.816660371463607,0.407931556735173,0.779731847496868,0.498218314714933
0.96848665904511,0.900289527839667,0.888949302145743,0.485195917021468,0.754422875199693,0.514676230158158
0.912508882810857,0.791159769414567,0.863822187877347,0.425803586654014,0.729536267919074,0.519219349744699
0.945057219666814,0.605663850536669,0.866078521644379,0.671012239882937,0.727877174702115,0.527724733270071
0.93245868601877,0.804156748564309,0.76299250192713,0.491985121603803,0.639752464536695,0.558166076898151
0.974189897427746,0.831832045065269,0.882417443608542,0.512767164840916,0.716171302822816,0.538541382939926
0.967185796157359,0.759790712713929,0.806206214733674,0.610015148660026,0.677368727444603,0.535261352544818
0.927727394296329,0.485818190190581,0.812204350622808,0.454238964319144,0.626977633603226,0.48938789702977
0.948104942452773,0.59845731927722,0.864339303240823,0.574408354310949,0.690027309665372,0.474586569036432
0.927726437575789,0.803367648597827,0.852853258921454,0.48314001179938,0.594030423052965,0.502674740754667
0.953061121341032,0.308734265149969,0.898326868538679,0.555953234756101,0.64718269624399,0.55192786481844
0.976599992278097,0.721358787507923,0.819966927809377,0.570642255237912,0.67589038432868,0.557928016862548
0.893797383056981,0.639075220425683,0.841884483498548,0.614930122551254,0.686214931903667,0.367073792331452
0.965425287694555,0.838863420468348,0.873636808087055,0.720564654797263,0.763448370785457,0.37707629454401
0.892431113355177,0.822749615475106,0.902807392218546,0.62722620071815,0.78700064173608,0.486816422245444
0.976229340599693,0.816277811286261,0.866093824500512,0.566026830512937,0.744209290215301,0.419926127940717
0.932118593054039,0.846496986358961,0.920103459324557,0.659427736975232,0.724634055734736,0.324955383120077
0.944098188340471,0.762176857979599,0.841815879211655,0.66650822628008,0.801924688026518,0.47953291779142
0.944098188340471,0.762176857979599,0.841815879211655,0.66650822628008,0.801924688026518,0.47953291779142
0.92900977506064,0.813847047684139,0.846991363575543,0.628248209047866,0.766812602101671,0.279189145641872
0.921775708198839,0.838490159083783,0.801377519282939,0.641797748138731,0.703637005238526,0.441790139161687
