"V1","V2","V3","V4","V5","V6"
0.976158950631478,0.891319848759716,0.97778590026236,0.964669023098404,0.953155951045681,0.971781828886558
0.980052962558617,0.725976744224848,0.985790098537346,0.958385312014643,0.957529464331526,0.975186489664699
0.985523763667488,0.787686446259628,0.985794795192904,0.965154653544832,0.959356560427844,0.978826583589142
0.983868334529572,0.937535112903711,0.965406529497426,0.944378380632801,0.922389466419816,0.984175044771175
0.981929094055856,0.689084635772267,0.979798435714458,0.940299566908708,0.966778255117599,0.971182833114181
0.985341394673187,0.985169343717604,0.981571726527898,0.9555122240747,0.9570686234621,0.981568096246645
0.981775351867218,0.978111298458105,0.982183264249879,0.976056399928792,0.974197746160334,0.974497440747416
0.985224741805601,0.982405807062502,0.969288490594997,0.95845086246564,0.942769234622754,0.964502655761456
0.956483672169614,0.975540946165079,0.975164457628674,0.957980561006988,0.877736519086197,0.963009330895263
0.947531552142035,0.977477287779544,0.965982824714542,0.940351460689507,0.901593697770458,0.947197640130977
0.971401187939459,0.978807033081713,0.973236398405927,0.77470860128349,0.967127615000774,0.943429769416301
0.98375900884323,0.981550252330319,0.972096096972394,0.951345673931775,0.905822123639368,0.985184520610283
0.967239118231566,0.94219572952082,0.984311200377408,0.943874880037789,0.96628994303814,0.916280744413933
0.974501330747132,0.978764753359302,0.961629624430338,0.954203595705366,0.930580322837379,0.966721196127767
0.981259728013878,0.95201724558834,0.979454245591137,0.934345696113465,0.951027063394507,0.97360518626497
0.974234888670404,0.948893671589587,0.977893696829945,0.926668611942716,0.972374508321686,0.964554728410889
0.99093895940257,0.99224122015594,0.984814451701584,0.974135012463247,0.977016274155255,0.825750480078709
0.979173156979459,0.967438841279531,0.985310092286275,0.963191049263839,0.970550083742996,0.919342305934024
0.985143687627698,0.977662701219376,0.983426327328413,0.95797983869927,0.963861294511111,0.928165696145246
0.982956662846636,0.985268149039695,0.980180457853117,0.918985001750475,0.953876021038271,0.954769272778936
0.980999939549525,0.839683651172733,0.878654097678215,0.96782380400037,0.958078381729758,0.948961665735734
0.982002741070045,0.985574658647993,0.983854978156837,0.969888738948304,0.948689760829667,0.940084795703446
0.980470941670696,0.963088575445015,0.983053850325221,0.959938115421429,0.948246589692321,0.964037101457029
0.983953822927333,0.799468429873785,0.863422556215465,0.872616684376071,0.938304657490264,0.931894010189374
